category	subject_prefix	predicate	object_prefix	count_star()
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160519-2	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160519-3	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160519-4	biolink:has_phenotype	ZP	21
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160520-10	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160520-2	biolink:has_phenotype	ZP	16
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160523-1	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160523-2	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160523-3	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160523-4	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160524-1	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160524-2	biolink:has_phenotype	ZP	14
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160524-3	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160524-4	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160524-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160524-6	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160525-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160525-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160525-3	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160525-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160526-1	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160526-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160526-3	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160526-4	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160526-5	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160526-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160526-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160527-1	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160527-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160527-3	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160527-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160527-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160527-8	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-1	biolink:has_phenotype	ZP	30
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-10	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-11	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-12	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-3	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-6	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-7	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160531-9	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160602-1	biolink:has_phenotype	ZP	13
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160602-2	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160602-3	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160602-4	biolink:has_phenotype	ZP	20
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160602-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160602-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160608-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160609-10	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160609-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160609-3	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160609-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160609-9	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160613-1	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160613-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160614-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160614-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160614-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160615-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160617-1	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160617-4	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160617-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160617-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160617-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160617-8	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160617-9	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160620-4	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160621-1	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160621-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160622-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160622-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160622-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160622-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160622-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160624-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160624-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160624-4	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160629-1	biolink:has_phenotype	ZP	23
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160629-2	biolink:has_phenotype	ZP	25
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160630-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160630-3	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160705-1	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160705-2	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160706-1	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160706-2	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160706-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-10	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-11	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-12	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-3	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160707-9	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-10	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-11	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-12	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-14	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-15	biolink:has_phenotype	ZP	10
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-16	biolink:has_phenotype	ZP	10
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-18	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-20	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-23	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-24	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160708-27	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160711-1	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160711-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160712-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-1	biolink:has_phenotype	ZP	33
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-10	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-11	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-5	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-6	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-7	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-8	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160713-9	biolink:has_phenotype	ZP	12
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-14	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-16	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-17	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-18	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-19	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-20	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-21	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-22	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160714-24	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160715-3	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160715-4	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160715-5	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160715-6	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160715-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160715-9	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160718-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160718-10	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160718-11	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160718-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160718-3	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160718-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160718-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160719-1	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160719-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160719-3	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160720-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160720-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160720-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160720-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160720-5	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160720-6	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-1	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-10	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-13	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-14	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-16	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-17	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-21	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-23	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-24	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-25	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-26	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-27	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-3	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-30	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-4	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-5	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-6	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-7	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-8	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160721-9	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160722-11	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160722-3	biolink:has_phenotype	ZP	10
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160722-4	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160722-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160722-9	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160726-1	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160726-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160726-3	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160726-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160726-6	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160726-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160728-4	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160728-5	biolink:has_phenotype	ZP	10
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160728-6	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160728-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160728-8	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160728-9	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160801-1	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160801-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160801-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160801-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160802-1	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-1	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-12	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-13	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-14	biolink:has_phenotype	ZP	13
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-2	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-3	biolink:has_phenotype	ZP	16
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-4	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-5	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-7	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160803-8	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160804-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160804-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160804-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160804-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160804-5	biolink:has_phenotype	ZP	49
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160804-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160805-1	biolink:has_phenotype	ZP	12
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160805-3	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160808-1	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160808-2	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160808-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160808-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160808-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160808-8	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160808-9	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-11	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-12	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-15	biolink:has_phenotype	ZP	45
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-16	biolink:has_phenotype	ZP	13
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-20	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-6	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160809-7	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160810-1	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160811-1	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160811-11	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-160811-12	biolink:has_phenotype	ZP	1
